[10:14:10] [2J[HCONTAINER ID   NAME                                                                                                                   CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
[10:14:52] aec494879a9f   dev-peer2.org3.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.21MiB / 2GiB       0.55%     983kB / 606kB     8.25MB / 0B       7
[10:14:52] 180fa55f6019   dev-peer2.org2.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.23MiB / 2GiB       0.55%     984kB / 602kB     8.26MB / 0B       7
[10:14:52] c63f0152c2b6   dev-peer1.org3.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.14MiB / 2GiB       0.54%     982kB / 601kB     8.21MB / 0B       7
[10:14:52] 86d6bb360a35   dev-peer2.org1.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.367MiB / 2GiB       0.21%     811kB / 486kB     0B / 0B           12
[10:14:52] eef402e7de3c   dev-peer1.org2.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.66MiB / 2GiB        0.23%     813kB / 486kB     205kB / 0B        12
[10:14:52] afd5fda810c1   dev-peer1.org1.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.53MiB / 2GiB       0.56%     1.04MB / 626kB    8.27MB / 0B       7
[10:14:52] e2ee1bd16adf   dev-peer2.org3.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.66MiB / 2GiB        0.23%     812kB / 485kB     197kB / 0B        12
[10:14:52] 8ad7b24c249f   dev-peer1.org2.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.19MiB / 2GiB       0.55%     966kB / 590kB     8.27MB / 0B       7
[10:14:52] 17610af052b5   network1                                                                                                               0.00%     23.48MiB / 15.49GiB   0.15%     519kB / 81.3kB    24.5MB / 0B       1
[10:14:52] d995ae7fc50e   ca1.org3.digiprism.com                                                                                                 0.00%     4.605MiB / 15.49GiB   0.03%     401kB / 23.2kB    442kB / 77.8kB    13
[10:14:52] 71f7a3baaa1c   ca1.org2.digiprism.com                                                                                                 0.00%     4.422MiB / 15.49GiB   0.03%     390kB / 0B        197kB / 0B        13
[10:14:52] 914cc255f711   ca1.org1.digiprism.com                                                                                                 0.00%     4.023MiB / 15.49GiB   0.03%     392kB / 0B        197kB / 336kB     13
[10:14:52] c9d218e57b7e   orderer3.digiprism.com                                                                                                 0.36%     53.36MiB / 15.49GiB   0.34%     83.6MB / 82.5MB   31.7MB / 2.24MB   14
[10:14:52] c534cf5d1cdb   orderer2.digiprism.com                                                                                                 0.39%     57.45MiB / 15.49GiB   0.36%     85MB / 85.5MB     31.7MB / 2.24MB   14
[10:14:52] 32b927f658fc   orderer1.digiprism.com                                                                                                 0.56%     64.37MiB / 15.49GiB   0.41%     163MB / 164MB     31.7MB / 2.24MB   14
[10:14:52] b2af7093fd67   peer2.org3.digiprism.com                                                                                               4.23%     103.4MiB / 15.49GiB   0.65%     240MB / 238MB     9.89MB / 4.14MB   15
[10:14:52] 5aade1ddfd5f   peer1.org3.digiprism.com                                                                                               6.79%     107.6MiB / 15.49GiB   0.68%     239MB / 240MB     14.3MB / 4.17MB   14
[10:14:52] 5539e7d946fd   peer2.org2.digiprism.com                                                                                               5.68%     109.9MiB / 15.49GiB   0.69%     240MB / 238MB     11MB / 4.61MB     14
[10:14:52] 6f0248b179db   peer1.org2.digiprism.com                                                                                               4.48%     123.1MiB / 15.49GiB   0.78%     239MB / 239MB     9.07MB / 4.64MB   14
[10:14:52] 95d072f44669   peer2.org1.digiprism.com                                                                                               5.91%     120.1MiB / 15.49GiB   0.76%     239MB / 239MB     11MB / 4.62MB     14
[10:14:52] 76f27d06fa8d   peer1.org1.digiprism.com                                                                                               4.38%     139.9MiB / 15.49GiB   0.88%     243MB / 280MB     11.8MB / 4.63MB   15
[10:14:52] 0dedab4b2e6e   peer2.org3.digiprism.com.couchdb                                                                                       0.84%     80.57MiB / 15.49GiB   0.51%     1.12MB / 783kB    9.84MB / 14.1MB   35
[10:14:52] 1758ec2bbecd   peer1.org3.digiprism.com.couchdb                                                                                       0.52%     83.37MiB / 15.49GiB   0.53%     1.12MB / 784kB    8.01MB / 13.8MB   35
[10:14:52] 5c01f7f083ec   peer2.org2.digiprism.com.couchdb                                                                                       0.46%     80.44MiB / 15.49GiB   0.51%     1.26MB / 930kB    7.07MB / 14.3MB   35
[10:14:52] 0cd8ea2f6ed1   peer1.org2.digiprism.com.couchdb                                                                                       0.79%     79.18MiB / 15.49GiB   0.50%     1.26MB / 927kB    8.91MB / 14.7MB   35
[10:14:52] c69ce4b76cd2   peer2.org1.digiprism.com.couchdb                                                                                       2.14%     82.75MiB / 15.49GiB   0.52%     1.27MB / 929kB    7.79MB / 14.2MB   35
[10:14:52] aa7eb6ae709e   peer1.org1.digiprism.com.couchdb                                                                                       2.01%     82.7MiB / 15.49GiB    0.52%     1.54MB / 1.49MB   14MB / 15MB       35
[10:14:53] [2J[HCONTAINER ID   NAME                                                                                                                   CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
[10:14:53] aa34e3cbb545   explorer.network1                                                                                                      0.00%     180.3MiB / 15.49GiB   1.14%     47.9MB / 17.5MB   71.8MB / 4.58MB   35
[10:14:53] 7b935b9620f4   explorerdb.network1                                                                                                    0.03%     49.86MiB / 15.49GiB   0.31%     5.55MB / 12.6MB   34.4MB / 14.5MB   9
[10:14:53] 01939dc4c435   dev-peer2.org2.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.355MiB / 2GiB       0.21%     807kB / 487kB     0B / 0B           12
[10:14:53] 0e34c2adb81f   dev-peer1.org3.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.5MiB / 2GiB         0.22%     806kB / 485kB     0B / 0B           12
[10:14:53] 5ca12c69d917   dev-peer2.org1.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     10.98MiB / 2GiB       0.54%     957kB / 586kB     8.25MB / 0B       7
[10:14:53] 811783d53047   dev-peer1.org1.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.01%     4.504MiB / 2GiB       0.22%     811kB / 488kB     131kB / 0B        12
[10:14:53] aec494879a9f   dev-peer2.org3.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.21MiB / 2GiB       0.55%     983kB / 606kB     8.25MB / 0B       7
[10:14:53] 180fa55f6019   dev-peer2.org2.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.23MiB / 2GiB       0.55%     984kB / 602kB     8.26MB / 0B       7
[10:14:53] c63f0152c2b6   dev-peer1.org3.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.14MiB / 2GiB       0.54%     982kB / 601kB     8.21MB / 0B       7
[10:14:53] 86d6bb360a35   dev-peer2.org1.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.367MiB / 2GiB       0.21%     811kB / 486kB     0B / 0B           12
[10:14:53] eef402e7de3c   dev-peer1.org2.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.66MiB / 2GiB        0.23%     813kB / 486kB     205kB / 0B        12
[10:14:53] afd5fda810c1   dev-peer1.org1.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.53MiB / 2GiB       0.56%     1.04MB / 626kB    8.27MB / 0B       7
[10:14:53] e2ee1bd16adf   dev-peer2.org3.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.66MiB / 2GiB        0.23%     812kB / 485kB     197kB / 0B        12
[10:14:53] 8ad7b24c249f   dev-peer1.org2.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.19MiB / 2GiB       0.55%     966kB / 590kB     8.27MB / 0B       7
[10:14:53] 17610af052b5   network1                                                                                                               0.00%     23.48MiB / 15.49GiB   0.15%     519kB / 81.3kB    24.5MB / 0B       1
[10:14:53] d995ae7fc50e   ca1.org3.digiprism.com                                                                                                 0.00%     4.605MiB / 15.49GiB   0.03%     401kB / 23.2kB    442kB / 77.8kB    13
[10:14:53] 71f7a3baaa1c   ca1.org2.digiprism.com                                                                                                 0.00%     4.422MiB / 15.49GiB   0.03%     390kB / 0B        197kB / 0B        13
[10:14:53] 914cc255f711   ca1.org1.digiprism.com                                                                                                 0.00%     4.023MiB / 15.49GiB   0.03%     392kB / 0B        197kB / 336kB     13
[10:14:53] c9d218e57b7e   orderer3.digiprism.com                                                                                                 0.83%     53.43MiB / 15.49GiB   0.34%     83.6MB / 82.5MB   31.7MB / 2.27MB   14
[10:14:53] c534cf5d1cdb   orderer2.digiprism.com                                                                                                 0.94%     57.45MiB / 15.49GiB   0.36%     85MB / 85.5MB     31.7MB / 2.27MB   14
[10:14:53] 32b927f658fc   orderer1.digiprism.com                                                                                                 1.40%     64.37MiB / 15.49GiB   0.41%     163MB / 164MB     31.7MB / 2.27MB   14
[10:14:53] b2af7093fd67   peer2.org3.digiprism.com                                                                                               5.09%     103.4MiB / 15.49GiB   0.65%     240MB / 238MB     9.89MB / 4.15MB   15
[10:14:53] 5aade1ddfd5f   peer1.org3.digiprism.com                                                                                               5.46%     107.6MiB / 15.49GiB   0.68%     239MB / 240MB     14.3MB / 4.18MB   14
[10:14:53] 5539e7d946fd   peer2.org2.digiprism.com                                                                                               7.46%     109.9MiB / 15.49GiB   0.69%     240MB / 238MB     11MB / 4.62MB     14
[10:14:53] 6f0248b179db   peer1.org2.digiprism.com                                                                                               7.67%     123.1MiB / 15.49GiB   0.78%     239MB / 239MB     9.07MB / 4.66MB   14
[10:14:53] 95d072f44669   peer2.org1.digiprism.com                                                                                               5.45%     120.1MiB / 15.49GiB   0.76%     239MB / 239MB     11MB / 4.62MB     14
[10:14:53] 76f27d06fa8d   peer1.org1.digiprism.com                                                                                               4.98%     139.9MiB / 15.49GiB   0.88%     243MB / 280MB     11.8MB / 4.64MB   15
[10:14:53] 0dedab4b2e6e   peer2.org3.digiprism.com.couchdb                                                                                       1.59%     80.57MiB / 15.49GiB   0.51%     1.12MB / 784kB    9.84MB / 14.1MB   35
[10:14:53] 1758ec2bbecd   peer1.org3.digiprism.com.couchdb                                                                                       1.62%     83.37MiB / 15.49GiB   0.53%     1.12MB / 785kB    8.01MB / 13.8MB   35
[10:14:53] 5c01f7f083ec   peer2.org2.digiprism.com.couchdb                                                                                       1.13%     80.44MiB / 15.49GiB   0.51%     1.27MB / 931kB    7.07MB / 14.3MB   35
[10:14:53] 0cd8ea2f6ed1   peer1.org2.digiprism.com.couchdb                                                                                       2.26%     79.18MiB / 15.49GiB   0.50%     1.27MB / 928kB    8.91MB / 14.7MB   35
[10:14:53] c69ce4b76cd2   peer2.org1.digiprism.com.couchdb                                                                                       0.70%     82.75MiB / 15.49GiB   0.52%     1.27MB / 929kB    7.79MB / 14.2MB   35
[10:14:53] aa7eb6ae709e   peer1.org1.digiprism.com.couchdb                                                                                       2.51%     82.7MiB / 15.49GiB    0.52%     1.54MB / 1.5MB    14MB / 15MB       35
[10:14:53] [2J[HCONTAINER ID   NAME                                                                                                                   CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
